CO2,VOC,RH,TEM,PM25,TIME
554,0,54.4,28.6,23,1639461356
559,0,54.5,28.6,22,1639461407
552,0,54.5,28.6,22,1639461459
550,0,54.5,28.6,22,1639461510
559,0,54.5,28.6,23,1639461561
559,0,54.6,28.6,22,1639461612
568,0,54.6,28.6,22,1639461663
568,0,54.6,28.6,22,1639461714
567,0,54.6,28.7,23,1639461765
574,0,54.6,28.6,23,1639461815
570,0,54.7,28.7,23,1639461866
574,0,54.7,28.6,22,1639461917
574,0,54.8,28.6,23,1639461969
578,0,54.9,28.7,23,1639462020
585,0,55.0,28.6,22,1639462071
588,0,55.0,28.6,23,1639462122
595,0,55.1,28.7,23,1639462173
603,0,55.1,28.7,23,1639462224
605,0,55.1,28.7,23,1639462275
606,0,55.1,28.7,23,1639462326
604,0,55.2,28.7,23,1639462377
607,0,55.2,28.7,23,1639462429
613,0,55.2,28.7,23,1639462480
614,0,55.2,28.7,23,1639462531
615,0,55.3,28.7,23,1639462581
645,0,55.4,28.7,23,1639462632
643,0,55.4,28.7,23,1639462683
647,0,55.4,28.7,23,1639462734
643,0,55.4,28.7,23,1639462785
637,1,55.4,28.7,23,1639462836
639,2,55.5,28.7,23,1639462887
652,3,55.5,28.7,23,1639462938
626,3,55.5,28.7,23,1639463039
638,3,55.5,28.7,24,1639463090
638,3,55.5,28.7,24,1639463141
639,3,55.6,28.7,23,1639463192
639,3,55.6,28.7,24,1639463243
632,3,55.6,28.7,23,1639463294
644,3,55.5,28.7,23,1639463345
634,3,55.5,28.7,23,1639463396
632,3,55.5,28.7,24,1639463447
629,3,55.5,28.8,23,1639463498
626,2,55.5,28.8,23,1639463549
621,2,55.5,28.7,23,1639463599
626,2,55.5,28.7,24,1639463650
613,2,55.6,28.8,23,1639463701
635,2,55.7,28.8,23,1639463754
638,2,55.8,28.8,23,1639463805
645,2,55.8,28.8,22,1639463856
652,2,55.9,28.7,22,1639463906
664,2,56.0,28.7,22,1639463957
666,2,56.1,28.8,22,1639464008
680,2,56.2,28.8,22,1639464059
674,2,56.2,28.8,23,1639464110
680,2,56.3,28.7,22,1639464161
678,2,56.3,28.8,23,1639464213
678,2,56.3,28.8,23,1639464264
680,2,56.4,28.7,23,1639464315
681,1,56.4,28.8,23,1639464366
674,1,56.4,28.8,23,1639464416
663,1,56.4,28.8,23,1639464467
667,1,56.4,28.8,23,1639464518
659,1,56.4,28.8,24,1639464569
670,1,56.5,28.8,23,1639464620
677,1,56.5,28.7,22,1639464672
686,1,56.5,28.8,23,1639464723
668,1,56.5,28.7,23,1639464774
664,1,56.5,28.7,23,1639464824
676,2,56.5,28.7,24,1639464875
675,2,56.5,28.7,23,1639464926
674,2,56.4,28.7,23,1639464977
671,2,56.5,28.8,23,1639465028
670,2,56.4,28.7,23,1639465079
667,2,56.4,28.8,23,1639465130
673,2,56.4,28.8,23,1639465180
659,2,56.4,28.8,23,1639465232
659,2,56.3,28.8,22,1639465282
652,2,56.3,28.8,23,1639465333
654,2,56.3,28.8,23,1639465384
656,2,56.3,28.8,23,1639465435
657,2,56.2,28.8,24,1639465486
644,2,56.2,28.8,23,1639465537
635,2,56.1,28.8,23,1639465588
628,2,56.0,28.8,24,1639465639
617,2,56.0,28.8,23,1639465689
608,1,55.9,28.8,23,1639465741
605,1,55.8,28.8,24,1639465793
606,1,55.8,28.8,23,1639465845
615,1,55.7,28.8,23,1639465896
608,1,55.7,28.8,24,1639465947
598,1,55.6,28.8,24,1639465998
589,1,55.6,28.8,24,1639466049
588,1,55.6,28.8,25,1639466100
594,1,55.6,28.8,24,1639466151
590,1,55.6,28.8,23,1639466253
581,0,55.6,28.8,24,1639466303
585,0,55.5,28.8,23,1639466354
581,0,55.6,28.8,23,1639466405
586,0,55.5,28.8,23,1639466456
589,0,55.6,28.8,23,1639466507
592,0,55.6,28.8,23,1639466558
602,0,55.6,28.8,23,1639466609
602,0,55.6,28.8,23,1639466660
603,0,55.6,28.8,24,1639466711
606,0,55.6,28.8,23,1639466762
603,0,55.6,28.8,23,1639466813
603,0,55.6,28.8,23,1639466864
592,0,55.5,28.8,23,1639466915
601,0,55.5,28.8,23,1639466966
603,0,55.6,28.8,23,1639467017
611,0,55.5,28.8,23,1639467069
604,0,55.5,28.9,23,1639467120
602,0,55.5,28.8,22,1639467171
614,0,55.5,28.8,22,1639467222
627,0,55.6,28.8,23,1639467273
604,0,55.5,28.9,23,1639467324
598,0,55.5,28.9,23,1639467375
606,0,55.5,28.8,23,1639467426
606,0,55.5,28.8,23,1639467477
613,0,55.5,28.9,22,1639467528
612,0,55.5,28.9,22,1639467579
613,0,55.5,28.9,22,1639467630
610,0,55.4,28.8,22,1639467681
596,0,55.4,28.9,23,1639467731
611,0,55.4,28.9,22,1639467782
615,0,55.4,28.9,22,1639467833
614,0,55.5,28.9,22,1639467884
616,0,55.4,28.9,22,1639467935
619,0,55.4,28.9,23,1639467986
619,0,55.4,28.9,22,1639468037
622,0,55.4,28.9,23,1639468088
614,0,55.5,28.9,22,1639468139
631,0,55.5,28.9,22,1639468190
625,0,55.5,28.9,22,1639468241
626,0,55.5,28.9,22,1639468292
620,0,55.4,28.9,22,1639468343
610,0,55.4,28.8,22,1639468394
607,0,55.4,28.9,22,1639468445
609,0,55.4,28.9,21,1639468496
605,0,55.4,28.9,22,1639468547
620,0,55.5,28.8,22,1639468598
624,0,55.5,28.8,22,1639468648
624,1,55.5,28.8,21,1639468699
627,1,55.5,28.9,21,1639468751
629,1,55.5,28.8,22,1639468802
624,1,55.5,28.8,22,1639468853
626,1,55.5,28.8,22,1639468904
626,1,55.5,28.8,22,1639468955
630,1,55.5,28.9,22,1639469006
635,1,55.6,28.9,21,1639469057
633,1,55.6,28.9,21,1639469108
638,1,55.7,28.9,22,1639469160
661,1,55.8,28.9,21,1639469211
662,1,55.9,28.9,22,1639469262
685,1,55.9,28.8,21,1639469313
662,1,56.0,28.9,22,1639469364
666,1,56.0,28.9,21,1639469418
670,1,56.1,28.8,22,1639469469
663,1,56.0,28.8,22,1639469519
666,1,56.1,28.8,21,1639469570
674,1,56.1,28.8,22,1639469621
666,1,56.1,28.8,21,1639469672
667,1,56.1,28.8,21,1639469723
666,1,56.1,28.8,21,1639469774
672,1,56.2,28.8,21,1639469825
655,1,56.1,28.8,21,1639469876
656,1,56.1,28.8,21,1639469927
657,1,56.1,28.8,21,1639469978
657,1,56.1,28.8,20,1639470029
656,1,56.1,28.8,21,1639470080
645,1,56.0,28.8,20,1639470131
644,1,56.0,28.8,21,1639470182
649,1,56.0,28.8,20,1639470233
658,1,56.0,28.8,21,1639470284
643,0,55.9,28.8,22,1639470335
643,0,55.9,28.8,21,1639470386
638,0,55.8,28.8,21,1639470437
628,0,55.7,28.8,21,1639470487
633,0,55.7,28.8,21,1639470538
631,0,55.6,28.8,21,1639470589
617,0,55.7,28.8,21,1639470640
634,0,55.7,28.9,21,1639470691
636,0,55.7,28.8,21,1639470742
635,0,55.7,28.8,21,1639470793
646,0,55.7,28.8,21,1639470844
635,0,55.7,28.8,21,1639470895
642,0,55.7,28.8,21,1639470945
658,0,55.8,28.8,21,1639470996
655,0,55.7,28.8,21,1639471047
640,0,55.7,28.8,22,1639471098
645,0,55.7,28.8,21,1639471149
643,0,55.7,28.8,21,1639471200
645,0,55.7,28.8,22,1639471252
644,0,55.7,28.8,22,1639471303
636,0,55.7,28.8,22,1639471354
645,0,55.7,28.7,22,1639471405
642,0,55.7,28.7,22,1639471456
646,0,55.8,28.7,21,1639471507
643,0,55.8,28.7,21,1639471559
658,0,55.7,28.7,22,1639471610
655,0,55.8,28.7,22,1639471661
648,0,55.8,28.7,22,1639471712
647,0,55.8,28.7,23,1639471763
653,0,55.8,28.7,22,1639471813
653,0,55.9,28.7,22,1639471864
655,0,55.9,28.7,22,1639471915
654,0,55.9,28.7,21,1639471966
640,0,55.9,28.7,22,1639472017
638,0,55.9,28.7,21,1639472068
641,0,55.9,28.7,21,1639472119
634,0,55.9,28.7,21,1639472170
645,0,56.0,28.7,22,1639472221
640,0,56.0,28.7,23,1639472272
643,0,56.0,28.6,22,1639472323
640,0,56.0,28.6,22,1639472374
640,0,55.9,28.7,22,1639472425
637,0,55.9,28.7,22,1639472476
646,0,55.9,28.6,22,1639472527
635,0,55.9,28.6,22,1639472578
637,0,55.9,28.6,22,1639472630
624,0,55.8,28.6,23,1639472680
621,0,55.8,28.6,22,1639472731
627,0,55.8,28.7,22,1639472782
620,0,55.8,28.6,23,1639472833
611,0,55.7,28.7,22,1639472884
612,0,55.7,28.6,22,1639472935
614,0,55.7,28.6,22,1639472986
615,0,55.7,28.6,22,1639473037
610,0,55.7,28.6,22,1639473088
609,0,55.7,28.6,22,1639473139
596,0,55.6,28.6,22,1639473190
594,0,55.7,28.6,22,1639473241
600,0,55.7,28.6,22,1639473292
596,0,55.7,28.6,22,1639473343
605,0,55.6,28.6,22,1639473393
603,0,55.6,28.6,22,1639473444
606,0,55.6,28.6,21,1639473495
615,0,55.7,28.6,21,1639473546
599,0,55.6,28.6,21,1639473597
605,0,55.6,28.6,22,1639473648
607,0,55.6,28.6,22,1639473699
597,0,55.6,28.6,21,1639473750
596,0,55.6,28.6,21,1639473801
593,0,55.5,28.6,21,1639473852
597,0,55.6,28.6,22,1639473903
600,0,55.5,28.6,21,1639473954
590,0,55.5,28.6,22,1639474005
595,0,55.5,28.6,21,1639474056
589,0,55.5,28.6,22,1639474107
581,0,55.5,28.5,22,1639474158
582,0,55.5,28.6,22,1639474209
590,0,55.5,28.5,23,1639474260
595,0,55.5,28.5,22,1639474310
581,0,55.5,28.5,22,1639474361
571,0,55.6,28.5,22,1639474412
583,0,55.6,28.5,21,1639474463
577,0,55.6,28.5,22,1639474514
572,0,55.6,28.5,22,1639474565
583,0,55.6,28.5,22,1639474616
580,0,55.6,28.5,22,1639474667
586,0,55.5,28.5,22,1639474718
583,0,55.5,28.5,22,1639474768
584,0,55.5,28.5,21,1639474819
584,0,55.4,28.6,22,1639474870
585,0,55.4,28.6,22,1639474921
589,0,55.4,28.6,21,1639474972
586,0,55.4,28.6,21,1639475023
591,0,55.3,28.6,22,1639475074
584,0,55.3,28.6,20,1639475125
575,0,55.3,28.7,21,1639475175
581,0,55.2,28.7,21,1639475227
588,0,55.2,28.7,22,1639475278
583,0,55.2,28.7,22,1639475329
578,0,55.2,28.7,22,1639475381
582,0,55.2,28.7,21,1639475433
588,0,55.1,28.7,22,1639475484
586,0,55.2,28.7,22,1639475535
572,0,55.2,28.7,22,1639475585
571,0,55.2,28.7,22,1639475636
564,0,55.3,28.6,22,1639475687
573,0,55.4,28.6,22,1639475738
579,0,55.4,28.6,22,1639475789
576,0,55.4,28.6,22,1639475840
576,0,55.4,28.6,23,1639475891
570,0,55.4,28.6,23,1639475942
565,0,55.3,28.6,21,1639475993
565,0,55.4,28.6,22,1639476046
567,0,55.4,28.6,22,1639476097
568,0,55.4,28.6,22,1639476148
565,0,55.5,28.5,22,1639476199
564,0,55.5,28.5,22,1639476250
566,0,55.5,28.5,22,1639476301
580,0,55.6,28.5,23,1639476352
585,0,55.6,28.5,22,1639476402
583,0,55.6,28.6,22,1639476453
585,0,55.6,28.5,22,1639476504
588,0,55.6,28.5,23,1639476555
588,0,55.6,28.5,22,1639476606
587,0,55.6,28.5,22,1639476657
585,0,55.7,28.5,22,1639476709
590,0,55.7,28.5,23,1639476760
594,0,55.8,28.5,22,1639476811
589,0,55.8,28.5,22,1639476862
593,0,55.8,28.5,22,1639476912
585,0,55.8,28.5,22,1639476963
586,0,55.8,28.5,23,1639477014
601,0,55.8,28.5,22,1639477065
606,0,55.9,28.5,22,1639477116
603,0,55.9,28.5,23,1639477167
608,0,55.9,28.5,22,1639477218
605,0,55.9,28.5,22,1639477269
601,0,55.9,28.5,22,1639477319
591,0,55.9,28.5,22,1639477370
594,0,55.9,28.5,22,1639477421
601,0,55.9,28.5,21,1639477472
602,0,55.9,28.5,22,1639477523
604,0,56.0,28.5,22,1639477574
604,0,56.0,28.5,22,1639477625
602,0,55.9,28.5,22,1639477676
604,0,56.0,28.5,22,1639477727
606,0,55.9,28.5,22,1639477778
610,0,55.9,28.5,21,1639477829
612,0,55.9,28.5,21,1639477881
611,0,55.9,28.5,21,1639477932
622,0,56.0,28.6,20,1639477983
622,0,56.0,28.6,20,1639478034
632,0,56.0,28.6,20,1639478085
634,0,56.0,28.6,21,1639478136
639,0,56.0,28.6,21,1639478187
622,0,56.0,28.6,21,1639478237
632,0,56.0,28.6,21,1639478289
638,0,56.2,28.6,20,1639478340
650,0,56.2,28.6,21,1639478391
647,0,56.1,28.6,21,1639478442
639,1,56.1,28.7,21,1639478493
638,1,56.0,28.7,21,1639478544
643,1,55.9,28.6,21,1639478595
636,1,55.8,28.7,21,1639478646
625,1,55.8,28.7,21,1639478697
629,1,55.8,28.7,21,1639478748
631,1,55.7,28.7,21,1639478799
625,1,55.7,28.7,21,1639478850
622,1,55.7,28.7,20,1639478901
618,1,55.8,28.7,21,1639478952
625,1,55.8,28.7,21,1639479003
626,1,55.8,28.7,21,1639479054
617,1,55.7,28.7,20,1639479104
611,1,55.7,28.7,21,1639479155
615,1,55.7,28.7,21,1639479206
617,1,55.7,28.7,21,1639479257
610,1,55.7,28.7,21,1639479308
608,1,55.7,28.7,21,1639479359
602,1,55.7,28.7,20,1639479410
605,1,55.7,28.7,21,1639479461
607,1,55.7,28.7,21,1639479511
602,1,55.7,28.7,20,1639479562
614,1,55.7,28.7,20,1639479613
608,1,55.8,28.7,20,1639479664
619,0,55.8,28.7,20,1639479715
619,0,55.8,28.7,20,1639479766
617,0,55.8,28.7,20,1639479817
625,0,55.8,28.7,21,1639479868
625,0,55.8,28.7,20,1639479919
628,0,55.8,28.7,20,1639479970
622,0,55.8,28.7,20,1639480021
615,0,55.8,28.7,20,1639480072
622,0,55.8,28.7,21,1639480123
618,0,55.8,28.7,21,1639480173
617,0,55.9,28.7,19,1639480224
608,0,55.9,28.7,19,1639480276
616,0,55.9,28.7,20,1639480327
600,0,55.8,28.7,20,1639480379
578,0,55.7,28.7,21,1639480430
567,0,55.6,28.7,20,1639480481
561,0,55.6,28.7,21,1639480532
566,0,55.6,28.7,21,1639480583
549,0,55.6,28.6,22,1639480633
553,0,55.6,28.6,21,1639480684
556,0,55.6,28.7,21,1639480735
549,0,55.6,28.6,21,1639480786
542,0,55.6,28.7,22,1639480837
532,0,55.5,28.6,21,1639480888
531,0,55.5,28.6,22,1639480939
548,0,55.6,28.6,21,1639480990
556,0,55.6,28.6,21,1639481041
544,0,55.6,28.6,21,1639481092
540,0,55.5,28.6,22,1639481143
537,0,55.5,28.6,21,1639481194
526,0,55.5,28.6,21,1639481245
529,0,55.5,28.6,21,1639481296
525,0,55.5,28.6,21,1639481347
525,0,55.5,28.6,22,1639481398
514,0,55.5,28.6,22,1639481449
523,0,55.5,28.6,22,1639481499
516,0,55.5,28.6,21,1639481550
530,0,55.5,28.6,22,1639481601
541,0,55.5,28.6,22,1639481652
525,0,55.5,28.6,21,1639481703
532,0,55.6,28.6,21,1639481754
537,0,55.6,28.6,21,1639481805
556,0,56.0,28.6,20,1639481856
557,0,56.0,28.6,20,1639481907
558,0,56.2,28.6,20,1639481957
574,0,56.3,28.6,20,1639482008
572,0,56.5,28.6,21,1639482059
572,0,56.6,28.6,21,1639482110
574,0,56.6,28.6,21,1639482161
558,0,56.4,28.6,21,1639482212
555,0,56.3,28.6,21,1639482265
550,0,56.1,28.6,20,1639482316
535,0,55.8,28.6,21,1639482367
518,0,55.7,28.6,22,1639482418
522,0,55.7,28.6,22,1639482469
515,0,55.7,28.6,22,1639482520
510,0,55.6,28.6,23,1639482571
509,0,55.6,28.6,22,1639482622
513,0,55.6,28.6,22,1639482673
516,0,55.7,28.6,22,1639482724
512,0,55.6,28.6,22,1639482774
513,0,55.6,28.6,21,1639482825
521,0,55.7,28.6,21,1639482876
510,0,55.6,28.6,21,1639482927
509,0,55.6,28.6,22,1639482978
513,0,55.6,28.6,22,1639483029
512,0,55.6,28.6,22,1639483080
506,0,55.6,28.6,22,1639483131
510,0,55.7,28.6,22,1639483182
514,0,55.7,28.6,21,1639483233
516,0,55.7,28.6,21,1639483284
512,0,55.7,28.6,22,1639483335
524,0,55.7,28.6,22,1639483386
528,0,55.8,28.6,21,1639483437
532,0,56.0,28.5,20,1639483487
543,0,56.1,28.6,21,1639483539
548,0,56.2,28.6,20,1639483590
559,0,56.3,28.6,20,1639483641
571,0,56.4,28.6,21,1639483692
569,0,56.5,28.6,21,1639483743
578,0,56.6,28.6,20,1639483794
583,0,56.6,28.6,21,1639483845
594,0,56.8,28.6,21,1639483895
593,0,56.8,28.6,21,1639483946
596,0,56.8,28.6,21,1639483997
592,0,56.8,28.6,20,1639484048
594,0,56.7,28.6,21,1639484099
593,0,56.7,28.6,22,1639484150
598,0,56.8,28.6,22,1639484201
606,0,56.9,28.6,21,1639484252
605,0,56.9,28.6,21,1639484302
608,0,56.9,28.6,21,1639484353
612,0,56.9,28.6,21,1639484404
603,0,56.9,28.6,22,1639484455
600,0,57.0,28.6,22,1639484506
599,0,57.0,28.6,21,1639484557
595,0,57.1,28.6,21,1639484608
592,0,57.0,28.6,21,1639484659
597,0,57.0,28.6,21,1639484710
596,0,56.9,28.6,21,1639484761
595,0,56.9,28.6,21,1639484812
594,0,56.9,28.6,21,1639484862
591,0,56.9,28.6,22,1639484913
589,0,57.0,28.6,21,1639484964
585,0,57.0,28.6,22,1639485015
591,0,57.1,28.6,21,1639485066
581,0,57.1,28.6,22,1639485117
578,0,57.0,28.6,21,1639485168
581,0,57.0,28.6,21,1639485221
573,0,57.1,28.6,22,1639485272
580,0,57.2,28.6,21,1639485323
584,0,57.2,28.6,22,1639485374
580,0,57.2,28.6,22,1639485425
580,0,57.2,28.6,21,1639485476
574,0,57.2,28.6,22,1639485527
569,0,57.2,28.6,22,1639485578
576,0,57.2,28.6,22,1639485629
568,0,57.2,28.6,22,1639485679
572,0,57.3,28.6,22,1639485731
567,0,57.3,28.6,22,1639485782
573,0,57.3,28.6,22,1639485832
579,0,57.3,28.6,22,1639485883
573,0,57.3,28.6,22,1639485934
572,0,57.2,28.6,23,1639485985
566,0,57.2,28.6,23,1639486036
572,0,57.2,28.6,22,1639486087
569,0,57.2,28.6,22,1639486138
569,0,57.3,28.6,22,1639486188
563,0,57.3,28.6,23,1639486240
558,0,57.2,28.6,22,1639486291
565,0,57.2,28.6,22,1639486342
556,0,57.2,28.6,22,1639486393
555,0,57.1,28.6,22,1639486447
556,0,57.3,28.6,22,1639486497
560,0,57.4,28.6,23,1639486548
555,0,57.3,28.5,23,1639486599
559,0,57.4,28.6,23,1639486650
557,0,57.4,28.5,22,1639486701
559,0,57.4,28.5,24,1639486752
562,0,57.5,28.6,22,1639486803
557,0,57.4,28.6,22,1639486854
565,0,57.5,28.6,23,1639486905
562,0,57.5,28.6,23,1639486957
557,0,57.3,28.6,22,1639487008
553,0,57.2,28.6,23,1639487058
553,0,57.2,28.6,23,1639487110
548,0,57.3,28.6,23,1639487161
559,0,57.4,28.5,23,1639487212
550,0,57.3,28.6,22,1639487263
543,0,57.1,28.6,23,1639487314
530,0,57.0,28.6,23,1639487364
535,0,57.1,28.6,22,1639487415
531,0,57.1,28.6,22,1639487467
527,0,57.1,28.5,23,1639487518
531,0,57.1,28.6,24,1639487569
530,0,57.1,28.6,23,1639487620
538,0,57.2,28.6,23,1639487672
548,0,57.2,28.5,23,1639487722
545,0,57.3,28.6,23,1639487773
544,0,57.3,28.5,23,1639487824
544,0,57.3,28.6,23,1639487875
542,0,57.2,28.6,24,1639487926
525,0,57.1,28.6,23,1639487977
526,0,57.1,28.5,24,1639488029
525,0,57.1,28.6,24,1639488081
512,0,57.0,28.5,24,1639488132
515,0,57.0,28.6,24,1639488183
508,0,57.0,28.5,24,1639488234
516,0,57.0,28.5,23,1639488285
506,0,56.9,28.5,23,1639488335
508,0,56.9,28.5,23,1639488386
503,0,56.9,28.5,23,1639488437
498,0,56.9,28.5,23,1639488488
502,0,56.9,28.5,23,1639488539
503,0,56.9,28.5,23,1639488590
499,0,56.9,28.5,23,1639488641
511,0,56.9,28.5,24,1639488692
495,0,56.9,28.5,23,1639488742
491,0,56.9,28.5,24,1639488793
495,0,56.9,28.5,24,1639488844
499,0,56.8,28.5,24,1639488895
485,0,56.9,28.5,24,1639488946
492,0,56.9,28.5,24,1639488997
492,0,56.8,28.5,25,1639489048
490,0,56.8,28.5,23,1639489099
482,0,56.8,28.5,24,1639489150
486,0,56.9,28.5,24,1639489201
488,0,56.8,28.5,25,1639489303
482,0,56.8,28.5,24,1639489354
478,0,56.9,28.5,25,1639489404
481,0,56.8,28.5,25,1639489455
475,0,56.9,28.5,25,1639489506
484,0,56.9,28.5,24,1639489560
485,0,56.9,28.5,24,1639489611
478,0,56.8,28.5,24,1639489662
482,0,56.9,28.5,24,1639489713
478,0,56.9,28.5,25,1639489764
472,0,56.8,28.5,24,1639489820
477,0,56.8,28.5,24,1639489871
476,0,56.8,28.5,24,1639489922
475,0,56.8,28.5,25,1639489973
480,0,56.8,28.5,25,1639490024
486,0,56.9,28.5,25,1639490075
489,0,56.8,28.5,25,1639490125
488,0,56.8,28.5,24,1639490176
482,0,56.9,28.5,24,1639490227
484,0,56.8,28.5,24,1639490278
489,0,56.8,28.5,24,1639490329
486,0,56.8,28.5,24,1639490380
486,0,56.8,28.5,24,1639490431
488,0,56.8,28.5,24,1639490482
486,0,56.8,28.5,25,1639490532
490,0,56.8,28.5,25,1639490634
492,0,56.8,28.5,25,1639490685
482,0,56.8,28.5,24,1639490736
482,0,56.8,28.5,25,1639490790
479,0,56.8,28.5,25,1639490841
482,0,56.8,28.5,25,1639490943
484,0,56.8,28.5,24,1639490993
497,0,57.1,28.4,25,1639491044
501,0,57.4,28.4,25,1639491095
505,0,57.4,28.4,26,1639491146
499,0,57.5,28.4,24,1639491197
502,0,57.5,28.4,25,1639491248
493,0,57.6,28.4,25,1639491303
498,0,57.5,28.4,25,1639491354
487,0,57.4,28.4,24,1639491405
482,0,57.4,28.3,25,1639491456
480,0,57.4,28.4,25,1639491507
484,0,57.4,28.4,24,1639491558
485,0,57.4,28.4,24,1639491609
486,0,57.4,28.4,24,1639491660
484,0,57.4,28.4,24,1639491762
484,0,57.3,28.4,24,1639491813
478,0,57.3,28.4,24,1639491864
473,0,57.4,28.4,24,1639491915
479,0,57.4,28.4,24,1639491966
482,0,57.4,28.4,23,1639492017
478,0,57.4,28.4,24,1639492068
482,0,57.4,28.4,24,1639492119
480,0,57.4,28.4,23,1639492170
468,0,57.4,28.4,24,1639492220
477,0,57.4,28.4,23,1639492271
478,0,57.4,28.4,24,1639492322
488,0,57.4,28.4,24,1639492373
476,0,57.4,28.4,24,1639492424
476,0,57.5,28.4,23,1639492475
479,0,57.4,28.4,25,1639492526
474,0,57.4,28.4,24,1639492577
475,0,57.5,28.4,23,1639492628
472,0,57.5,28.4,24,1639492679
476,0,57.5,28.4,23,1639492730
470,0,57.5,28.4,23,1639492783
476,0,57.5,28.4,24,1639492834
480,0,57.5,28.5,24,1639492936
485,0,57.5,28.5,23,1639492987
476,0,57.5,28.4,23,1639493038
478,0,57.5,28.5,23,1639493089
477,0,57.5,28.4,24,1639493140
477,0,57.5,28.4,24,1639493191
474,0,57.5,28.5,23,1639493241
473,0,57.5,28.4,23,1639493292
472,0,57.5,28.4,23,1639493343
475,0,57.5,28.5,23,1639493394
473,0,57.5,28.5,22,1639493445
473,0,57.5,28.4,23,1639493496
471,0,57.5,28.4,23,1639493547
469,0,57.5,28.4,24,1639493598
478,0,57.5,28.4,23,1639493649
474,0,57.5,28.4,23,1639493700
464,0,57.5,28.4,24,1639493751
478,0,57.5,28.4,23,1639493802
473,0,57.5,28.4,22,1639493852
467,0,57.5,28.4,24,1639493905
479,0,57.5,28.4,23,1639493956
471,0,57.5,28.4,23,1639494006
473,0,57.5,28.4,22,1639494058
471,0,57.5,28.4,23,1639494109
471,0,57.5,28.4,23,1639494160
472,0,57.5,28.4,22,1639494211
469,0,57.5,28.4,22,1639494262
467,0,57.5,28.4,23,1639494313
467,0,57.5,28.4,22,1639494363
468,0,57.5,28.4,23,1639494414
471,0,57.5,28.4,23,1639494465
468,0,57.6,28.4,22,1639494518
475,0,57.6,28.4,22,1639494569
473,0,57.6,28.4,23,1639494620
473,0,57.6,28.4,22,1639494671
474,0,57.6,28.4,23,1639494722
476,0,57.6,28.4,22,1639494773
464,0,57.6,28.4,22,1639494824
470,0,57.6,28.4,22,1639494875
470,0,57.6,28.4,22,1639494926
471,0,57.6,28.4,22,1639494977
474,0,57.7,28.4,22,1639495028
474,0,57.7,28.4,22,1639495078
478,0,57.7,28.4,23,1639495129
483,0,57.8,28.4,22,1639495180
488,0,57.8,28.4,21,1639495231
486,0,58.0,28.4,21,1639495282
491,0,58.0,28.4,21,1639495333
486,0,58.2,28.4,22,1639495384
485,0,58.0,28.4,22,1639495434
487,0,57.9,28.4,21,1639495485
483,0,57.9,28.4,21,1639495536
485,0,58.0,28.4,20,1639495587
487,0,58.0,28.4,21,1639495638
483,0,58.0,28.4,21,1639495689
483,0,58.0,28.4,20,1639495740
490,0,58.0,28.4,21,1639495790
487,0,58.0,28.4,21,1639495847
495,0,58.0,28.4,20,1639495898
489,0,58.0,28.4,21,1639495949
491,0,58.0,28.4,20,1639496000
487,0,58.0,28.4,20,1639496050
491,0,58.0,28.4,20,1639496101
484,0,58.0,28.4,20,1639496152
490,0,58.1,28.4,21,1639496203
490,0,58.1,28.4,20,1639496254
494,0,58.1,28.4,20,1639496306
497,0,58.1,28.4,21,1639496357
494,0,58.1,28.4,20,1639496407
491,0,58.1,28.4,20,1639496458
496,0,58.2,28.4,21,1639496509
492,0,58.2,28.4,20,1639496560
494,0,58.2,28.4,19,1639496611
492,0,58.2,28.4,20,1639496662
487,0,58.2,28.4,19,1639496723
487,0,58.2,28.4,19,1639496773
493,0,58.2,28.4,19,1639496824
487,0,58.3,28.4,19,1639496926
483,0,58.3,28.4,18,1639496977
488,0,58.3,28.4,18,1639497027
492,0,58.3,28.4,18,1639497078
492,0,58.3,28.4,19,1639497129
490,0,58.3,28.4,19,1639497180
482,0,58.3,28.4,19,1639497231
485,0,58.4,28.4,18,1639497282
487,0,58.3,28.4,18,1639497333
480,0,58.3,28.4,18,1639497384
487,0,58.4,28.4,18,1639497435
485,0,58.4,28.4,18,1639497485
483,0,58.3,28.4,18,1639497536
485,0,58.4,28.4,18,1639497587
482,0,58.4,28.4,18,1639497638
484,0,58.4,28.4,18,1639497689
484,0,58.4,28.4,18,1639497740
477,0,58.4,28.4,18,1639497791
488,0,58.4,28.4,18,1639497842
478,0,58.4,28.4,18,1639497893
482,0,58.4,28.4,18,1639497944
488,0,58.5,28.4,18,1639497995
484,0,58.5,28.4,18,1639498045
483,0,58.5,28.4,18,1639498096
477,0,58.6,28.4,18,1639498147
481,0,58.6,28.4,18,1639498198
485,0,58.7,28.4,18,1639498249
483,0,58.6,28.4,18,1639498300
475,0,58.6,28.4,17,1639498351
478,0,58.6,28.4,18,1639498402
479,0,58.6,28.4,17,1639498453
480,0,58.6,28.4,17,1639498504
480,0,58.6,28.4,18,1639498555
479,1,58.7,28.4,17,1639498605
475,1,58.7,28.4,17,1639498656
476,1,58.7,28.4,18,1639498707
485,1,58.7,28.4,17,1639498758
479,1,58.7,28.4,17,1639498809
479,1,58.7,28.4,17,1639498860
479,1,58.7,28.4,18,1639498911
480,1,58.8,28.4,17,1639498962
478,1,58.8,28.4,18,1639499014
476,1,58.9,28.4,18,1639499065
477,1,58.9,28.4,18,1639499116
482,1,58.9,28.4,18,1639499167
476,1,58.9,28.4,18,1639499218
